Date,Symbol,Open,High,Low,Close,Volume
2018-08-03 21:00:00,BTCUSD,7384.31,7465.0,7384.31,7418.48,180.600056126
2018-08-03 20:00:00,BTCUSD,7376.7,7408.66,7373.79,7384.31,91.0858695795
2018-08-03 19:00:00,BTCUSD,7464.93,7470.0,7364.24,7376.7,84.7172171995
2018-08-03 18:00:00,BTCUSD,7532.55,7532.56,7455.33,7464.93,111.785171691
2018-08-03 17:00:00,BTCUSD,7476.77,7534.99,7476.77,7532.55,111.854624339
2018-08-03 16:00:00,BTCUSD,7474.46,7478.98,7455.23,7476.77,49.9368397379
2018-08-03 15:00:00,BTCUSD,7471.36,7475.0,7454.91,7474.46,76.1888579382
2018-08-03 14:00:00,BTCUSD,7432.74,7492.6,7423.26,7471.36,137.674589376
2018-08-03 13:00:00,BTCUSD,7395.74,7435.0,7361.19,7432.74,64.2254339751
2018-08-03 12:00:00,BTCUSD,7349.03,7395.74,7338.95,7395.74,110.954150141
2018-08-03 11:00:00,BTCUSD,7339.94,7363.63,7324.58,7349.03,62.1055898912
2018-08-03 10:00:00,BTCUSD,7357.77,7364.47,7327.8,7339.94,159.886577773
2018-08-03 09:00:00,BTCUSD,7364.58,7364.81,7326.58,7357.77,130.122608265
2018-08-03 08:00:00,BTCUSD,7384.29,7415.23,7363.21,7364.58,107.18225987
2018-08-03 07:00:00,BTCUSD,7355.05,7384.56,7303.05,7384.29,156.070053821
2018-08-03 06:00:00,BTCUSD,7320.7,7356.78,7309.17,7355.05,12.3755388443
2018-08-03 05:00:00,BTCUSD,7359.23,7360.55,7320.7,7320.7,167.105855266
2018-08-03 04:00:00,BTCUSD,7330.0,7359.51,7291.5,7359.23,84.9820990583
2018-08-03 03:00:00,BTCUSD,7349.99,7350.0,7330.0,7330.0,28.3121771789
2018-08-03 02:00:00,BTCUSD,7336.76,7350.0,7320.13,7349.99,57.3866845629
2018-08-03 01:00:00,BTCUSD,7377.0,7387.62,7310.0,7336.76,177.574913685
2018-08-03 00:00:00,BTCUSD,7536.0,7536.01,7361.96,7377.0,186.89914543
2018-08-02 23:00:00,BTCUSD,7553.42,7564.99,7530.39,7536.0,52.5772807065
2018-08-02 22:00:00,BTCUSD,7515.29,7559.95,7500.0,7553.42,66.1446919285
2018-08-02 21:00:00,BTCUSD,7558.8,7560.03,7515.29,7515.29,38.7279195094
2018-08-02 20:00:00,BTCUSD,7536.72,7578.84,7535.51,7558.8,197.990838398
2018-08-02 19:00:00,BTCUSD,7500.52,7555.46,7500.52,7536.72,58.0283329523
2018-08-02 18:00:00,BTCUSD,7503.1,7521.77,7481.45,7500.52,51.2191907601
2018-08-02 17:00:00,BTCUSD,7562.75,7569.99,7503.1,7503.1,44.4269624085
2018-08-02 16:00:00,BTCUSD,7517.49,7580.0,7456.52,7562.75,78.4653631484
2018-08-02 15:00:00,BTCUSD,7536.87,7549.9,7505.64,7517.49,65.1543813594
2018-08-02 14:00:00,BTCUSD,7490.0,7555.01,7480.0,7536.87,58.5554944833
2018-08-02 13:00:00,BTCUSD,7516.0,7543.05,7464.67,7490.0,87.6270461053
2018-08-02 12:00:00,BTCUSD,7553.73,7565.24,7515.0,7516.0,100.89860171
2018-08-02 11:00:00,BTCUSD,7569.14,7573.72,7547.03,7553.73,105.938105405
2018-08-02 10:00:00,BTCUSD,7604.7,7606.93,7550.12,7569.14,44.5967552994
2018-08-02 09:00:00,BTCUSD,7615.44,7638.07,7600.01,7604.7,158.070567016
2018-08-02 08:00:00,BTCUSD,7656.85,7656.85,7612.01,7615.44,3.8424176194
2018-08-02 07:00:00,BTCUSD,7637.87,7688.01,7637.87,7656.85,68.521414469
2018-08-02 06:00:00,BTCUSD,7649.34,7661.12,7637.3,7637.87,3.50107443
2018-08-02 05:00:00,BTCUSD,7626.66,7656.12,7614.53,7649.34,86.8483297927
2018-08-02 04:00:00,BTCUSD,7645.43,7645.43,7626.6,7626.66,3.3956388586
2018-08-02 03:00:00,BTCUSD,7665.33,7674.45,7631.82,7645.43,13.5492155034
2018-08-02 02:00:00,BTCUSD,7669.94,7690.01,7652.53,7665.33,47.6857231901
2018-08-02 01:00:00,BTCUSD,7667.89,7706.7,7637.28,7669.94,186.063378132
2018-08-02 00:00:00,BTCUSD,7602.14,7668.0,7602.13,7667.89,41.307580964
2018-08-01 23:00:00,BTCUSD,7578.7,7616.55,7559.97,7602.14,25.679393689
2018-08-01 22:00:00,BTCUSD,7481.05,7623.96,7431.0,7578.7,235.566615735
2018-08-01 21:00:00,BTCUSD,7474.01,7514.33,7474.01,7481.05,42.8281082023
2018-08-01 20:00:00,BTCUSD,7562.01,7569.25,7469.8,7474.01,575.505970166
2018-08-01 19:00:00,BTCUSD,7536.99,7565.64,7534.75,7562.01,49.473169854
2018-08-01 18:00:00,BTCUSD,7533.96,7555.0,7533.88,7536.99,37.304863259
2018-08-01 17:00:00,BTCUSD,7556.84,7586.56,7532.75,7533.96,88.0955688957
2018-08-01 16:00:00,BTCUSD,7595.21,7604.72,7520.0,7556.84,50.9490087467
2018-08-01 15:00:00,BTCUSD,7580.0,7606.34,7570.11,7595.21,45.1433755787
2018-08-01 14:00:00,BTCUSD,7623.59,7627.0,7570.0,7580.0,57.9987734652
2018-08-01 13:00:00,BTCUSD,7566.52,7623.59,7566.52,7623.59,60.6342713217
2018-08-01 12:00:00,BTCUSD,7550.0,7582.0,7550.0,7566.52,46.8250375816
2018-08-01 11:00:00,BTCUSD,7560.0,7560.0,7530.0,7550.0,63.2631503099
2018-08-01 10:00:00,BTCUSD,7604.77,7604.77,7531.03,7560.0,50.307114733
2018-08-01 09:00:00,BTCUSD,7622.59,7623.78,7582.88,7604.77,31.8005057383
2018-08-01 08:00:00,BTCUSD,7545.24,7644.09,7543.31,7622.59,80.4602868343
2018-08-01 07:00:00,BTCUSD,7564.41,7564.41,7528.0,7545.24,37.2392268793
2018-08-01 06:00:00,BTCUSD,7525.37,7571.68,7518.31,7564.41,35.7766897183
2018-08-01 05:00:00,BTCUSD,7529.22,7541.08,7460.0,7525.37,133.999760278
2018-08-01 04:00:00,BTCUSD,7532.57,7569.98,7525.43,7529.22,24.5427894039
2018-08-01 03:00:00,BTCUSD,7542.09,7552.49,7510.39,7532.57,25.3754145051
2018-08-01 02:00:00,BTCUSD,7554.87,7584.44,7501.01,7542.09,160.432614565
2018-08-01 01:00:00,BTCUSD,7664.79,7674.68,7554.86,7554.87,210.334959757
2018-08-01 00:00:00,BTCUSD,7725.05,7751.28,7658.55,7664.79,58.2141505044
2018-07-31 23:00:00,BTCUSD,7692.05,7770.0,7640.33,7725.05,380.656112483
2018-07-31 22:00:00,BTCUSD,7705.0,7711.69,7685.05,7692.05,136.433669001
2018-07-31 21:00:00,BTCUSD,7688.79,7722.18,7684.32,7705.0,163.433087399
2018-07-31 20:00:00,BTCUSD,7745.0,7745.0,7671.02,7688.79,467.152070471
2018-07-31 19:00:00,BTCUSD,7741.68,7756.13,7731.08,7745.0,55.0396188615
2018-07-31 18:00:00,BTCUSD,7724.14,7759.94,7699.0,7741.68,59.227830586
2018-07-31 17:00:00,BTCUSD,7793.01,7825.93,7720.93,7724.14,150.694519917
2018-07-31 16:00:00,BTCUSD,7745.0,7793.7,7710.51,7793.01,114.329984184
2018-07-31 15:00:00,BTCUSD,7731.65,7745.0,7668.03,7745.0,93.3664419932
2018-07-31 14:00:00,BTCUSD,7729.6,7773.84,7667.0,7731.65,189.107318437
2018-07-31 13:00:00,BTCUSD,7799.08,7820.0,7720.0,7729.6,271.556948192
2018-07-31 12:00:00,BTCUSD,7975.0,7975.01,7764.76,7799.08,231.944275113
2018-07-31 11:00:00,BTCUSD,7935.0,8000.0,7935.0,7975.0,11.6769401349
2018-07-31 10:00:00,BTCUSD,8009.97,8014.94,7917.0,7935.0,118.729453781
2018-07-31 09:00:00,BTCUSD,8007.61,8051.69,7969.01,8009.97,96.1245011129
2018-07-31 08:00:00,BTCUSD,8104.99,8104.99,8000.0,8007.61,135.60219671
2018-07-31 07:00:00,BTCUSD,8104.52,8112.99,8086.05,8104.99,152.831909472
2018-07-31 06:00:00,BTCUSD,8123.0,8132.02,8104.52,8104.52,125.380816909
2018-07-31 05:00:00,BTCUSD,8106.37,8123.0,8096.3,8123.0,83.2211283125
2018-07-31 04:00:00,BTCUSD,8110.25,8121.0,8076.05,8106.37,55.2976608908
2018-07-31 03:00:00,BTCUSD,8117.09,8118.29,8108.35,8110.25,86.9339535196
2018-07-31 02:00:00,BTCUSD,8107.57,8134.25,8107.57,8117.09,164.338979523
2018-07-31 01:00:00,BTCUSD,8123.01,8127.38,8096.88,8107.57,107.051399809
2018-07-31 00:00:00,BTCUSD,8166.86,8184.07,8117.91,8123.01,62.0786691006
2018-07-30 23:00:00,BTCUSD,8151.3,8186.05,8150.01,8166.86,44.1983196862
2018-07-30 22:00:00,BTCUSD,8120.01,8197.05,8120.01,8151.3,40.2240131912
2018-07-30 21:00:00,BTCUSD,8140.87,8143.66,8120.0,8120.01,37.5166351011
2018-07-30 20:00:00,BTCUSD,8105.11,8180.46,8070.0,8140.87,338.9437436
2018-07-30 19:00:00,BTCUSD,7957.4,8143.82,7955.0,8105.11,343.447098002
2018-07-30 18:00:00,BTCUSD,7900.74,7961.45,7849.54,7957.4,224.25592046
2018-07-30 17:00:00,BTCUSD,8106.19,8115.58,7875.0,7900.74,320.97143586
2018-07-30 16:00:00,BTCUSD,8114.83,8119.9,8075.26,8106.19,83.1654754058
2018-07-30 15:00:00,BTCUSD,8167.5,8170.0,8101.02,8114.83,78.1625133621
2018-07-30 14:00:00,BTCUSD,8114.55,8188.98,8114.55,8167.5,107.51322156
2018-07-30 13:00:00,BTCUSD,8132.36,8139.02,8093.78,8114.55,40.0321670756
2018-07-30 12:00:00,BTCUSD,8147.23,8159.0,8114.99,8132.36,100.805820494
2018-07-30 11:00:00,BTCUSD,8130.57,8147.23,8094.0,8147.23,134.557027614
2018-07-30 10:00:00,BTCUSD,8142.99,8147.0,8100.0,8130.57,118.177961584
2018-07-30 09:00:00,BTCUSD,8154.45,8159.0,8135.0,8142.99,97.941750706
2018-07-30 08:00:00,BTCUSD,8148.05,8175.5,8120.69,8154.45,116.84259748
2018-07-30 07:00:00,BTCUSD,8127.82,8151.68,8103.01,8148.05,90.6208753631
2018-07-30 06:00:00,BTCUSD,8160.0,8160.0,8111.03,8127.82,60.8888086989
2018-07-30 05:00:00,BTCUSD,8167.46,8167.46,8155.46,8160.0,97.3897569857
2018-07-30 04:00:00,BTCUSD,8172.32,8186.46,8145.0,8167.46,73.1609700629
2018-07-30 03:00:00,BTCUSD,8184.06,8208.34,8164.06,8172.32,93.2384594735
2018-07-30 02:00:00,BTCUSD,8200.0,8210.06,8177.58,8184.06,56.1871582396
2018-07-30 01:00:00,BTCUSD,8152.1,8274.97,8145.0,8200.0,83.4278493864
2018-07-30 00:00:00,BTCUSD,8216.06,8216.06,8077.23,8152.1,169.956569591
2018-07-29 23:00:00,BTCUSD,8183.91,8267.23,8181.68,8216.06,74.9872399421
2018-07-29 22:00:00,BTCUSD,8186.23,8190.0,8172.56,8183.91,8.7875953843
2018-07-29 21:00:00,BTCUSD,8197.02,8205.27,8170.0,8186.23,19.7007057766
2018-07-29 20:00:00,BTCUSD,8213.16,8216.73,8197.01,8197.02,10.8080440346
2018-07-29 19:00:00,BTCUSD,8209.16,8217.59,8209.16,8213.16,14.609220154
2018-07-29 18:00:00,BTCUSD,8191.02,8211.49,8191.02,8209.16,9.4754871722
2018-07-29 17:00:00,BTCUSD,8178.58,8193.75,8178.58,8191.02,10.8418712012
2018-07-29 16:00:00,BTCUSD,8223.3,8223.3,8178.41,8178.58,13.2355979521
2018-07-29 15:00:00,BTCUSD,8217.17,8227.84,8201.24,8223.3,13.8575761313
2018-07-29 14:00:00,BTCUSD,8193.22,8223.93,8193.22,8217.17,14.6962897714
2018-07-29 13:00:00,BTCUSD,8214.02,8214.02,8168.68,8193.22,9.7846979609
2018-07-29 12:00:00,BTCUSD,8152.83,8214.02,8152.83,8214.02,40.3291841936
2018-07-29 11:00:00,BTCUSD,8136.37,8152.83,8120.34,8152.83,25.7815821876
2018-07-29 10:00:00,BTCUSD,8152.62,8156.19,8130.25,8136.37,11.272673565
2018-07-29 09:00:00,BTCUSD,8149.61,8171.73,8149.6,8152.62,3.6548115826
2018-07-29 08:00:00,BTCUSD,8171.2,8172.19,8133.26,8149.61,15.4331606998
2018-07-29 07:00:00,BTCUSD,8195.05,8205.33,8171.2,8171.2,5.5948506368
2018-07-29 06:00:00,BTCUSD,8211.52,8211.52,8187.52,8195.05,17.8030417369
2018-07-29 05:00:00,BTCUSD,8180.1,8217.68,8178.06,8211.52,7.558580689
2018-07-29 04:00:00,BTCUSD,8223.02,8227.56,8180.01,8180.1,20.9888032304
2018-07-29 03:00:00,BTCUSD,8234.03,8240.84,8215.01,8223.02,10.1391676734
2018-07-29 02:00:00,BTCUSD,8259.84,8269.84,8234.03,8234.03,22.525418554
2018-07-29 01:00:00,BTCUSD,8261.19,8261.19,8226.06,8259.84,14.3095698468
2018-07-29 00:00:00,BTCUSD,8234.98,8280.0,8224.65,8261.19,96.2060807598
2018-07-28 23:00:00,BTCUSD,8176.92,8234.98,8175.0,8234.98,22.1295538063
2018-07-28 22:00:00,BTCUSD,8168.98,8190.0,8165.76,8176.92,11.1628492192
2018-07-28 21:00:00,BTCUSD,8170.74,8175.22,8168.97,8168.98,5.1060733882
2018-07-28 20:00:00,BTCUSD,8191.24,8192.42,8163.24,8170.74,10.6054134636
2018-07-28 19:00:00,BTCUSD,8191.23,8200.11,8191.22,8191.24,30.6225984879
2018-07-28 18:00:00,BTCUSD,8173.47,8192.06,8100.0,8191.23,169.689344022
2018-07-28 17:00:00,BTCUSD,8177.42,8202.72,8160.0,8173.47,101.556038952
2018-07-28 16:00:00,BTCUSD,8108.16,8177.42,8108.15,8177.42,58.9743618038
2018-07-28 15:00:00,BTCUSD,8145.16,8145.16,8055.67,8108.16,166.317512917
2018-07-28 14:00:00,BTCUSD,8154.73,8158.8,8117.99,8145.16,105.551883227
2018-07-28 13:00:00,BTCUSD,8185.01,8185.01,8152.93,8154.73,8.4430103149
2018-07-28 12:00:00,BTCUSD,8172.61,8188.63,8168.95,8185.01,5.3506079474
2018-07-28 11:00:00,BTCUSD,8180.01,8200.0,8145.0,8172.61,81.6923165086
2018-07-28 10:00:00,BTCUSD,8172.77,8196.84,8172.77,8180.01,4.94453288
2018-07-28 09:00:00,BTCUSD,8191.0,8191.0,8162.04,8172.77,9.28282658
2018-07-28 08:00:00,BTCUSD,8191.0,8191.01,8190.39,8191.0,8.64118444
2018-07-28 07:00:00,BTCUSD,8180.0,8196.84,8170.43,8191.0,12.9665063056
2018-07-28 06:00:00,BTCUSD,8179.39,8180.0,8170.23,8180.0,16.7006438386
2018-07-28 05:00:00,BTCUSD,8220.67,8224.82,8177.0,8179.39,59.4417175004
2018-07-28 04:00:00,BTCUSD,8192.21,8220.67,8191.02,8220.67,3.8418118499
2018-07-28 03:00:00,BTCUSD,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-28 02:00:00,BTCUSD,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-28 01:00:00,BTCUSD,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-28 00:00:00,BTCUSD,8192.21,8192.21,8192.21,8192.21,0.0
2018-07-27 23:00:00,BTCUSD,8250.56,8262.55,8130.12,8192.21,72.9283905568
2018-07-27 22:00:00,BTCUSD,8252.48,8254.49,8224.45,8250.56,29.5734086603
2018-07-27 21:00:00,BTCUSD,8230.16,8269.62,8226.57,8252.48,39.2603805463
2018-07-27 20:00:00,BTCUSD,8215.0,8235.0,8180.15,8230.16,280.72218359
2018-07-27 19:00:00,BTCUSD,8262.2,8268.09,8203.82,8215.0,176.2761501
2018-07-27 18:00:00,BTCUSD,8176.27,8268.8,8176.27,8262.2,214.069769211
2018-07-27 17:00:00,BTCUSD,8183.83,8183.83,8158.14,8176.27,56.5050480143
2018-07-27 16:00:00,BTCUSD,8143.47,8225.0,8135.0,8183.83,244.470183367
2018-07-27 15:00:00,BTCUSD,7820.8,8182.06,7820.79,8143.47,871.58875242
2018-07-27 14:00:00,BTCUSD,7864.12,7875.0,7820.8,7820.8,88.1451645602
2018-07-27 13:00:00,BTCUSD,7829.73,7881.92,7795.0,7864.12,209.286214245
2018-07-27 12:00:00,BTCUSD,7909.98,7920.0,7814.35,7829.73,139.297486209
2018-07-27 11:00:00,BTCUSD,7938.87,7943.0,7890.0,7909.98,96.1083195269
2018-07-27 10:00:00,BTCUSD,7945.0,7951.31,7909.09,7938.87,189.640331881
2018-07-27 09:00:00,BTCUSD,7956.46,7975.0,7941.99,7945.0,118.195269667
2018-07-27 08:00:00,BTCUSD,7904.1,7974.87,7904.1,7956.46,125.096653402
2018-07-27 07:00:00,BTCUSD,7902.01,7906.27,7873.64,7904.1,114.54219805
2018-07-27 06:00:00,BTCUSD,7900.0,7910.01,7870.49,7902.01,35.2037345721
2018-07-27 05:00:00,BTCUSD,7918.0,7924.12,7896.1,7900.0,34.9799604201
2018-07-27 04:00:00,BTCUSD,7873.46,7931.02,7873.46,7918.0,81.3003104755
2018-07-27 03:00:00,BTCUSD,7861.71,7889.99,7850.01,7873.46,219.641227455
2018-07-27 02:00:00,BTCUSD,7885.03,7910.0,7859.99,7861.71,158.904744224
2018-07-27 01:00:00,BTCUSD,7897.85,7924.99,7862.79,7885.03,89.5171511675
2018-07-27 00:00:00,BTCUSD,7926.36,7936.0,7877.12,7897.85,77.7562056466
2018-07-26 23:00:00,BTCUSD,7910.42,7944.96,7843.05,7926.36,278.888998512
2018-07-26 22:00:00,BTCUSD,7958.52,8035.01,7902.76,7910.42,320.783854803
2018-07-26 21:00:00,BTCUSD,8139.91,8150.0,7918.91,7958.52,428.379905103
2018-07-26 20:00:00,BTCUSD,8270.65,8285.0,8110.11,8139.91,357.236271427
2018-07-26 19:00:00,BTCUSD,8225.0,8282.46,8224.62,8270.65,314.829558263
2018-07-26 18:00:00,BTCUSD,8210.01,8230.0,8204.99,8225.0,52.212604872
2018-07-26 17:00:00,BTCUSD,8197.94,8239.0,8197.94,8210.01,21.8285058815
2018-07-26 16:00:00,BTCUSD,8200.0,8200.08,8182.24,8197.94,58.8530058973
2018-07-26 15:00:00,BTCUSD,8210.0,8215.0,8192.53,8200.0,39.0578213988
2018-07-26 14:00:00,BTCUSD,8199.36,8218.09,8169.99,8210.0,169.28988845
2018-07-26 13:00:00,BTCUSD,8224.27,8228.99,8190.2,8199.36,93.5227236417
2018-07-26 12:00:00,BTCUSD,8236.65,8241.97,8176.57,8224.27,66.4033550029
2018-07-26 11:00:00,BTCUSD,8281.0,8281.0,8223.36,8236.65,143.571288127
2018-07-26 10:00:00,BTCUSD,8261.67,8290.0,8251.02,8281.0,227.124850253
2018-07-26 09:00:00,BTCUSD,8237.84,8282.12,8237.84,8261.67,75.8511689979
2018-07-26 08:00:00,BTCUSD,8229.99,8264.99,8229.99,8237.84,201.32882641
2018-07-26 07:00:00,BTCUSD,8257.01,8288.0,8207.67,8229.99,177.48465669
2018-07-26 06:00:00,BTCUSD,8193.42,8260.0,8192.96,8257.01,192.33016597
2018-07-26 05:00:00,BTCUSD,8218.0,8223.34,8187.76,8193.42,61.7568189885
2018-07-26 04:00:00,BTCUSD,8220.93,8227.97,8200.68,8218.0,25.2305439815
2018-07-26 03:00:00,BTCUSD,8185.0,8230.08,8173.07,8220.93,22.4470016671
2018-07-26 02:00:00,BTCUSD,8218.01,8218.02,8171.12,8185.0,41.9735107636
2018-07-26 01:00:00,BTCUSD,8223.52,8233.0,8196.57,8218.01,28.9442304184
2018-07-26 00:00:00,BTCUSD,8160.0,8243.08,8160.0,8223.52,61.2217389893
2018-07-25 23:00:00,BTCUSD,8255.04,8274.99,8151.0,8160.0,291.321950772
2018-07-25 22:00:00,BTCUSD,8288.57,8300.0,8249.34,8255.04,108.919101487
2018-07-25 21:00:00,BTCUSD,8174.71,8322.1,8174.71,8288.57,84.5566767095
2018-07-25 20:00:00,BTCUSD,8167.67,8185.0,8122.22,8174.71,300.151937756
2018-07-25 19:00:00,BTCUSD,8072.87,8167.67,8065.88,8167.67,75.5112825287
2018-07-25 18:00:00,BTCUSD,8099.99,8119.99,8072.37,8072.87,248.208871686
2018-07-25 17:00:00,BTCUSD,8160.0,8160.0,8090.25,8099.99,83.7941759222
2018-07-25 16:00:00,BTCUSD,8098.88,8169.56,8074.3,8160.0,107.684166747
2018-07-25 15:00:00,BTCUSD,8184.8,8189.69,8039.99,8098.88,163.151503406
2018-07-25 14:00:00,BTCUSD,8200.0,8206.85,8161.36,8184.8,40.5503489827
2018-07-25 13:00:00,BTCUSD,8204.99,8217.07,8153.65,8200.0,146.26712266
2018-07-25 12:00:00,BTCUSD,8175.84,8221.53,8175.84,8204.99,102.284532801
2018-07-25 11:00:00,BTCUSD,8214.06,8219.0,8166.05,8175.84,344.12020268
2018-07-25 10:00:00,BTCUSD,8241.3,8241.3,8146.42,8214.06,281.034607535
2018-07-25 09:00:00,BTCUSD,8283.93,8283.93,8218.89,8241.3,221.77498313
2018-07-25 08:00:00,BTCUSD,8320.37,8320.37,8260.0,8283.93,148.655026732
2018-07-25 07:00:00,BTCUSD,8324.61,8350.0,8317.14,8320.37,70.6765446779
2018-07-25 06:00:00,BTCUSD,8433.37,8433.37,8290.63,8324.61,145.368842677
2018-07-25 05:00:00,BTCUSD,8420.0,8438.37,8383.0,8433.37,253.822860676
2018-07-25 04:00:00,BTCUSD,8350.37,8420.01,8317.62,8420.0,192.38008312
2018-07-25 03:00:00,BTCUSD,8339.01,8359.62,8288.0,8350.37,91.5985399112
2018-07-25 02:00:00,BTCUSD,8414.01,8414.01,8311.36,8339.01,148.191384927
2018-07-25 01:00:00,BTCUSD,8420.03,8443.99,8400.0,8414.01,59.4208027566
2018-07-25 00:00:00,BTCUSD,8400.0,8480.0,8365.17,8420.03,100.963364255
2018-07-24 23:00:00,BTCUSD,8308.99,8480.0,8308.99,8400.0,234.149065346
2018-07-24 22:00:00,BTCUSD,8255.57,8320.0,8251.56,8308.99,290.066023874
2018-07-24 21:00:00,BTCUSD,8227.04,8260.91,8210.0,8255.57,65.5950906205
2018-07-24 20:00:00,BTCUSD,8258.24,8259.03,8193.47,8227.04,327.050241211
2018-07-24 19:00:00,BTCUSD,8255.01,8300.01,8248.57,8258.24,104.17712752
2018-07-24 18:00:00,BTCUSD,8236.5,8269.71,8212.01,8255.01,71.0752597448
2018-07-24 17:00:00,BTCUSD,8165.96,8280.0,8165.96,8236.5,184.113138411
2018-07-24 16:00:00,BTCUSD,8176.38,8192.39,8152.18,8165.96,66.4830211651
2018-07-24 15:00:00,BTCUSD,8158.14,8199.91,8146.2,8176.38,171.786639848
2018-07-24 14:00:00,BTCUSD,8230.01,8246.36,8121.61,8158.14,192.80866818
2018-07-24 13:00:00,BTCUSD,8213.0,8247.65,8138.12,8230.01,392.236389391
2018-07-24 12:00:00,BTCUSD,8233.2,8350.0,8133.8,8213.0,466.997936287
2018-07-24 11:00:00,BTCUSD,8119.94,8250.0,8087.76,8233.2,322.986997736
2018-07-24 10:00:00,BTCUSD,8006.17,8120.0,8000.11,8119.94,213.330868162
2018-07-24 09:00:00,BTCUSD,7975.2,8021.01,7967.83,8006.17,191.754846562
2018-07-24 08:00:00,BTCUSD,7997.07,8017.71,7950.0,7975.2,171.432746334
2018-07-24 07:00:00,BTCUSD,7972.16,8018.47,7969.16,7997.07,177.582532753
2018-07-24 06:00:00,BTCUSD,7966.88,7988.96,7930.6,7972.16,155.526800459
2018-07-24 05:00:00,BTCUSD,7850.0,8010.0,7850.0,7966.88,343.982801967
2018-07-24 04:00:00,BTCUSD,7746.56,7858.5,7746.56,7850.0,211.615966148
2018-07-24 03:00:00,BTCUSD,7732.61,7782.98,7732.61,7746.56,54.820431315
2018-07-24 02:00:00,BTCUSD,7742.52,7768.88,7715.58,7732.61,34.2127087924
2018-07-24 01:00:00,BTCUSD,7713.81,7765.81,7713.81,7742.52,58.3105721908
2018-07-24 00:00:00,BTCUSD,7713.62,7724.9,7700.0,7713.81,44.2706877912
2018-07-23 23:00:00,BTCUSD,7722.82,7725.0,7698.21,7713.62,24.9788070525
2018-07-23 22:00:00,BTCUSD,7752.56,7769.94,7719.39,7722.82,60.355677989
2018-07-23 21:00:00,BTCUSD,7703.01,7753.06,7703.0,7752.56,34.5493965059
2018-07-23 20:00:00,BTCUSD,7749.77,7763.21,7703.0,7703.01,172.698908443
2018-07-23 19:00:00,BTCUSD,7746.72,7792.88,7730.01,7749.77,236.457224084
2018-07-23 18:00:00,BTCUSD,7722.23,7810.0,7634.16,7746.72,379.767652494
2018-07-23 17:00:00,BTCUSD,7730.0,7750.0,7708.8,7722.23,86.935428197
2018-07-23 16:00:00,BTCUSD,7726.63,7740.0,7700.0,7730.0,98.06219279
2018-07-23 15:00:00,BTCUSD,7695.38,7740.0,7689.33,7726.63,75.0264394904
2018-07-23 14:00:00,BTCUSD,7714.79,7718.74,7685.0,7695.38,38.3334460227
2018-07-23 13:00:00,BTCUSD,7699.59,7723.14,7690.0,7714.79,46.1787707484
2018-07-23 12:00:00,BTCUSD,7675.5,7705.94,7656.57,7699.59,101.924792225
2018-07-23 11:00:00,BTCUSD,7687.57,7702.78,7650.01,7675.5,156.997575201
2018-07-23 10:00:00,BTCUSD,7707.85,7707.85,7670.01,7687.57,28.2825327057
2018-07-23 09:00:00,BTCUSD,7703.21,7710.31,7649.11,7707.85,250.436843303
2018-07-23 08:00:00,BTCUSD,7741.43,7742.58,7680.0,7703.21,168.294042249
2018-07-23 07:00:00,BTCUSD,7670.0,7781.0,7640.88,7741.43,347.077810701
2018-07-23 06:00:00,BTCUSD,7635.87,7691.56,7635.0,7670.0,257.37174667
2018-07-23 05:00:00,BTCUSD,7669.13,7669.13,7622.88,7635.87,201.968843682
2018-07-23 04:00:00,BTCUSD,7618.85,7700.0,7614.78,7669.13,249.104523898
2018-07-23 03:00:00,BTCUSD,7631.99,7642.99,7609.59,7618.85,51.5815499605
2018-07-23 02:00:00,BTCUSD,7509.62,7667.53,7509.62,7631.99,259.322729762
2018-07-23 01:00:00,BTCUSD,7463.37,7509.62,7457.41,7509.62,16.4493536792
2018-07-23 00:00:00,BTCUSD,7400.37,7472.83,7378.89,7463.37,21.1508427508
2018-07-22 23:00:00,BTCUSD,7404.03,7413.6,7381.0,7400.37,11.5838951
2018-07-22 22:00:00,BTCUSD,7380.07,7416.22,7351.15,7404.03,85.4258259218
2018-07-22 21:00:00,BTCUSD,7524.89,7567.8,7333.98,7380.07,116.391031046
2018-07-22 20:00:00,BTCUSD,7516.87,7533.33,7516.87,7524.89,9.9593213037
2018-07-22 19:00:00,BTCUSD,7518.62,7524.7,7508.68,7516.87,29.2799869162
2018-07-22 18:00:00,BTCUSD,7500.01,7529.99,7500.0,7518.62,28.3855118554
2018-07-22 17:00:00,BTCUSD,7505.99,7517.49,7485.0,7500.01,32.6820180484
2018-07-22 16:00:00,BTCUSD,7523.0,7535.0,7490.0,7505.99,61.2120489583
2018-07-22 15:00:00,BTCUSD,7483.29,7542.69,7483.29,7523.0,66.1328328154
2018-07-22 14:00:00,BTCUSD,7458.49,7500.0,7455.96,7483.29,126.278786435
2018-07-22 13:00:00,BTCUSD,7438.9,7482.66,7429.52,7458.49,40.7288903098
2018-07-22 12:00:00,BTCUSD,7445.0,7457.5,7431.48,7438.9,5.2097553429
2018-07-22 11:00:00,BTCUSD,7454.97,7458.04,7444.65,7445.0,11.8416482994
2018-07-22 10:00:00,BTCUSD,7436.88,7454.98,7425.68,7454.97,0.9289027643
